dataset,record_id,model_id,element_key,element_group,model_match,model_evidence
Moran_2021,https://openalex.org/W2163614167,qwen3,exposure,topic_like,,
Moran_2021,https://openalex.org/W2163614167,qwen3,outcome,topic_like,,
Moran_2021,https://openalex.org/W2163614167,qwen3,population,population_like,,
Moran_2021,https://openalex.org/W2163614167,qwen3,study_design,study_design,,
Moran_2021,https://openalex.org/W2163614167,kimi-k2,comparator,topic_like,,
Moran_2021,https://openalex.org/W2163614167,kimi-k2,comparison,topic_like,,
Moran_2021,https://openalex.org/W2163614167,kimi-k2,exposure,topic_like,,
Moran_2021,https://openalex.org/W2163614167,kimi-k2,outcome,topic_like,,
Moran_2021,https://openalex.org/W2163614167,kimi-k2,population,population_like,,
Moran_2021,https://openalex.org/W2163614167,kimi-k2,study_design,study_design,,
Moran_2021,https://openalex.org/W2163614167,llama4-maverick,comparator,topic_like,,
Moran_2021,https://openalex.org/W2163614167,llama4-maverick,comparison,topic_like,,
Moran_2021,https://openalex.org/W2163614167,llama4-maverick,exposure,topic_like,,
Moran_2021,https://openalex.org/W2163614167,llama4-maverick,outcome,topic_like,,
Moran_2021,https://openalex.org/W2163614167,llama4-maverick,population,population_like,,
Moran_2021,https://openalex.org/W2163614167,llama4-maverick,study_design,study_design,,
Moran_2021,https://openalex.org/W2795184290,deepseek-v3,comparator,topic_like,,
Moran_2021,https://openalex.org/W2795184290,deepseek-v3,comparison,topic_like,,
Moran_2021,https://openalex.org/W2795184290,deepseek-v3,exposure,topic_like,,
Moran_2021,https://openalex.org/W2795184290,deepseek-v3,outcome,topic_like,,
Moran_2021,https://openalex.org/W2795184290,deepseek-v3,population,population_like,,
Moran_2021,https://openalex.org/W2795184290,deepseek-v3,study_design,study_design,,
Moran_2021,https://openalex.org/W2795184290,qwen3,comparator,topic_like,,
Moran_2021,https://openalex.org/W2795184290,qwen3,comparison,topic_like,,
Moran_2021,https://openalex.org/W2795184290,qwen3,exposure,topic_like,,
Moran_2021,https://openalex.org/W2795184290,qwen3,outcome,topic_like,,
Moran_2021,https://openalex.org/W2795184290,qwen3,population,population_like,,
Moran_2021,https://openalex.org/W2795184290,qwen3,study_design,study_design,,
Moran_2021,https://openalex.org/W2795184290,kimi-k2,comparator,topic_like,,
Moran_2021,https://openalex.org/W2795184290,kimi-k2,comparison,topic_like,,
Moran_2021,https://openalex.org/W2795184290,kimi-k2,exposure,topic_like,,
Moran_2021,https://openalex.org/W2795184290,kimi-k2,outcome,topic_like,,
Moran_2021,https://openalex.org/W2795184290,kimi-k2,population,population_like,,
Moran_2021,https://openalex.org/W2795184290,kimi-k2,study_design,study_design,,
Moran_2021,https://openalex.org/W2795184290,llama4-maverick,comparator,topic_like,,
Moran_2021,https://openalex.org/W2795184290,llama4-maverick,comparison,topic_like,,
Moran_2021,https://openalex.org/W2795184290,llama4-maverick,exposure,topic_like,,
Moran_2021,https://openalex.org/W2795184290,llama4-maverick,outcome,topic_like,,
Moran_2021,https://openalex.org/W2795184290,llama4-maverick,population,population_like,,
Moran_2021,https://openalex.org/W2795184290,llama4-maverick,study_design,study_design,,
Moran_2021,https://openalex.org/W2007603696,deepseek-v3,comparator,topic_like,,
Moran_2021,https://openalex.org/W2007603696,deepseek-v3,comparison,topic_like,,
Moran_2021,https://openalex.org/W2007603696,deepseek-v3,exposure,topic_like,,
Moran_2021,https://openalex.org/W2007603696,deepseek-v3,outcome,topic_like,,
Moran_2021,https://openalex.org/W2007603696,deepseek-v3,population,population_like,,
Moran_2021,https://openalex.org/W2007603696,deepseek-v3,study_design,study_design,,
Moran_2021,https://openalex.org/W2007603696,qwen3,comparator,topic_like,,
Moran_2021,https://openalex.org/W2007603696,qwen3,comparison,topic_like,,
Moran_2021,https://openalex.org/W2007603696,qwen3,exposure,topic_like,,
Moran_2021,https://openalex.org/W2007603696,qwen3,outcome,topic_like,,
Moran_2021,https://openalex.org/W2007603696,qwen3,population,population_like,,
Moran_2021,https://openalex.org/W2007603696,qwen3,study_design,study_design,,
Moran_2021,https://openalex.org/W2007603696,kimi-k2,comparator,topic_like,,
Moran_2021,https://openalex.org/W2007603696,kimi-k2,comparison,topic_like,,
Moran_2021,https://openalex.org/W2007603696,kimi-k2,exposure,topic_like,,
Moran_2021,https://openalex.org/W2007603696,kimi-k2,outcome,topic_like,,
Moran_2021,https://openalex.org/W2007603696,kimi-k2,population,population_like,,
Moran_2021,https://openalex.org/W2007603696,kimi-k2,study_design,study_design,,
Moran_2021,https://openalex.org/W2007603696,llama4-maverick,comparator,topic_like,,
Moran_2021,https://openalex.org/W2007603696,llama4-maverick,comparison,topic_like,,
Moran_2021,https://openalex.org/W2007603696,llama4-maverick,exposure,topic_like,,
Moran_2021,https://openalex.org/W2007603696,llama4-maverick,outcome,topic_like,,
Moran_2021,https://openalex.org/W2007603696,llama4-maverick,population,population_like,,
Moran_2021,https://openalex.org/W2007603696,llama4-maverick,study_design,study_design,,
Moran_2021,https://openalex.org/W2063150393,deepseek-v3,comparator,topic_like,,
Moran_2021,https://openalex.org/W2063150393,deepseek-v3,comparison,topic_like,,
Moran_2021,https://openalex.org/W2063150393,deepseek-v3,exposure,topic_like,,
Moran_2021,https://openalex.org/W2063150393,deepseek-v3,outcome,topic_like,,
Moran_2021,https://openalex.org/W2063150393,deepseek-v3,population,population_like,,
Moran_2021,https://openalex.org/W2063150393,deepseek-v3,study_design,study_design,,
Moran_2021,https://openalex.org/W2063150393,qwen3,comparator,topic_like,,
Moran_2021,https://openalex.org/W2063150393,qwen3,comparison,topic_like,,
Moran_2021,https://openalex.org/W2063150393,qwen3,exposure,topic_like,,
Moran_2021,https://openalex.org/W2063150393,qwen3,outcome,topic_like,,
Moran_2021,https://openalex.org/W2063150393,qwen3,population,population_like,,
Moran_2021,https://openalex.org/W2063150393,qwen3,study_design,study_design,,
Moran_2021,https://openalex.org/W2063150393,kimi-k2,comparator,topic_like,,
Moran_2021,https://openalex.org/W2063150393,kimi-k2,comparison,topic_like,,
Moran_2021,https://openalex.org/W2063150393,kimi-k2,exposure,topic_like,,
Moran_2021,https://openalex.org/W2063150393,kimi-k2,outcome,topic_like,,
Moran_2021,https://openalex.org/W2063150393,kimi-k2,population,population_like,,
Moran_2021,https://openalex.org/W2063150393,kimi-k2,study_design,study_design,,
Moran_2021,https://openalex.org/W2063150393,llama4-maverick,comparator,topic_like,,
Moran_2021,https://openalex.org/W2063150393,llama4-maverick,comparison,topic_like,,
Moran_2021,https://openalex.org/W2063150393,llama4-maverick,exposure,topic_like,,
Moran_2021,https://openalex.org/W2063150393,llama4-maverick,outcome,topic_like,,
Moran_2021,https://openalex.org/W2063150393,llama4-maverick,population,population_like,,
Moran_2021,https://openalex.org/W2063150393,llama4-maverick,study_design,study_design,,
Moran_2021,https://openalex.org/W2014939582,deepseek-v3,comparator,topic_like,,
Moran_2021,https://openalex.org/W2014939582,deepseek-v3,comparison,topic_like,,
Moran_2021,https://openalex.org/W2014939582,deepseek-v3,exposure,topic_like,,
Moran_2021,https://openalex.org/W2014939582,deepseek-v3,outcome,topic_like,,
Moran_2021,https://openalex.org/W2014939582,deepseek-v3,population,population_like,,
Moran_2021,https://openalex.org/W2014939582,deepseek-v3,study_design,study_design,,
Moran_2021,https://openalex.org/W2014939582,qwen3,comparator,topic_like,,
Moran_2021,https://openalex.org/W2014939582,qwen3,comparison,topic_like,,
Moran_2021,https://openalex.org/W2014939582,qwen3,exposure,topic_like,,
Moran_2021,https://openalex.org/W2014939582,qwen3,outcome,topic_like,,
Moran_2021,https://openalex.org/W2014939582,qwen3,population,population_like,,
Moran_2021,https://openalex.org/W2014939582,qwen3,study_design,study_design,,
Moran_2021,https://openalex.org/W2014939582,kimi-k2,comparator,topic_like,,
Moran_2021,https://openalex.org/W2014939582,kimi-k2,comparison,topic_like,,
Moran_2021,https://openalex.org/W2014939582,kimi-k2,exposure,topic_like,,
Moran_2021,https://openalex.org/W2014939582,kimi-k2,outcome,topic_like,,
Moran_2021,https://openalex.org/W2014939582,kimi-k2,population,population_like,,
Moran_2021,https://openalex.org/W2014939582,kimi-k2,study_design,study_design,,
Moran_2021,https://openalex.org/W2014939582,llama4-maverick,comparator,topic_like,,
Moran_2021,https://openalex.org/W2014939582,llama4-maverick,comparison,topic_like,,
Moran_2021,https://openalex.org/W2014939582,llama4-maverick,exposure,topic_like,,
Moran_2021,https://openalex.org/W2014939582,llama4-maverick,outcome,topic_like,,
Moran_2021,https://openalex.org/W2014939582,llama4-maverick,population,population_like,,
Moran_2021,https://openalex.org/W2014939582,llama4-maverick,study_design,study_design,,
Moran_2021,https://openalex.org/W2083050671,deepseek-v3,comparator,topic_like,,
Moran_2021,https://openalex.org/W2083050671,deepseek-v3,comparison,topic_like,,
Moran_2021,https://openalex.org/W2083050671,deepseek-v3,exposure,topic_like,,
Moran_2021,https://openalex.org/W2083050671,deepseek-v3,outcome,topic_like,,
Moran_2021,https://openalex.org/W2083050671,deepseek-v3,population,population_like,,
Moran_2021,https://openalex.org/W2083050671,deepseek-v3,study_design,study_design,,
Moran_2021,https://openalex.org/W2083050671,qwen3,comparator,topic_like,,
Moran_2021,https://openalex.org/W2083050671,qwen3,comparison,topic_like,,
Moran_2021,https://openalex.org/W2083050671,qwen3,exposure,topic_like,,
Moran_2021,https://openalex.org/W2083050671,qwen3,outcome,topic_like,,
Moran_2021,https://openalex.org/W2083050671,qwen3,population,population_like,,
Moran_2021,https://openalex.org/W2083050671,qwen3,study_design,study_design,,
Moran_2021,https://openalex.org/W2083050671,kimi-k2,comparator,topic_like,,
Moran_2021,https://openalex.org/W2083050671,kimi-k2,comparison,topic_like,,
Moran_2021,https://openalex.org/W2083050671,kimi-k2,exposure,topic_like,,
Moran_2021,https://openalex.org/W2083050671,kimi-k2,outcome,topic_like,,
Moran_2021,https://openalex.org/W2083050671,kimi-k2,population,population_like,,
Moran_2021,https://openalex.org/W2083050671,kimi-k2,study_design,study_design,,
Moran_2021,https://openalex.org/W2083050671,llama4-maverick,comparator,topic_like,,
Moran_2021,https://openalex.org/W2083050671,llama4-maverick,comparison,topic_like,,
Moran_2021,https://openalex.org/W2083050671,llama4-maverick,exposure,topic_like,,
Moran_2021,https://openalex.org/W2083050671,llama4-maverick,outcome,topic_like,,
Moran_2021,https://openalex.org/W2083050671,llama4-maverick,population,population_like,,
Moran_2021,https://openalex.org/W2083050671,llama4-maverick,study_design,study_design,,
Radjenovic_2013,https://openalex.org/W2035892768,deepseek-v3,concept,topic_like,,
Radjenovic_2013,https://openalex.org/W2035892768,deepseek-v3,context,topic_like,,
Radjenovic_2013,https://openalex.org/W2035892768,deepseek-v3,population,population_like,,
Radjenovic_2013,https://openalex.org/W2035892768,deepseek-v3,study_design,study_design,,
Radjenovic_2013,https://openalex.org/W2035892768,qwen3,concept,topic_like,,
Radjenovic_2013,https://openalex.org/W2035892768,qwen3,context,topic_like,,
Radjenovic_2013,https://openalex.org/W2035892768,qwen3,population,population_like,,
Radjenovic_2013,https://openalex.org/W2035892768,qwen3,study_design,study_design,,
Radjenovic_2013,https://openalex.org/W2035892768,kimi-k2,concept,topic_like,,
Radjenovic_2013,https://openalex.org/W2035892768,kimi-k2,context,topic_like,,
Radjenovic_2013,https://openalex.org/W2035892768,kimi-k2,population,population_like,,
Radjenovic_2013,https://openalex.org/W2035892768,kimi-k2,study_design,study_design,,
Radjenovic_2013,https://openalex.org/W2035892768,llama4-maverick,concept,topic_like,,
Radjenovic_2013,https://openalex.org/W2035892768,llama4-maverick,context,topic_like,,
Radjenovic_2013,https://openalex.org/W2035892768,llama4-maverick,population,population_like,,
Radjenovic_2013,https://openalex.org/W2035892768,llama4-maverick,study_design,study_design,,
Radjenovic_2013,https://openalex.org/W2132580320,deepseek-v3,concept,topic_like,False,"The article studies 'teletraffic variables' like 'time between handoff arrivals' and 'handoff delay'. There is no mention of software metrics, code metrics, complexity metrics, defect prediction metri"
Radjenovic_2013,https://openalex.org/W2132580320,deepseek-v3,context,topic_like,False,"The context is 'teletraffic simulation', 'cellular networks', 'quality of service'. It is not about software development, software engineering, software maintenance, or empirical validation of fault p"
Radjenovic_2013,https://openalex.org/W2132580320,deepseek-v3,population,population_like,False,"The article is about 'teletraffic simulation of cellular networks', 'modeling handoff arrivals and handoff delay'. It involves 'software simulator' but the focus is on network performance, not on soft"
Radjenovic_2013,https://openalex.org/W2132580320,deepseek-v3,study_design,study_design,,
Radjenovic_2013,https://openalex.org/W2132580320,qwen3,concept,topic_like,,
Radjenovic_2013,https://openalex.org/W2132580320,qwen3,context,topic_like,,
Radjenovic_2013,https://openalex.org/W2132580320,qwen3,population,population_like,,
Radjenovic_2013,https://openalex.org/W2132580320,qwen3,study_design,study_design,,
Radjenovic_2013,https://openalex.org/W2132580320,kimi-k2,concept,topic_like,,
Radjenovic_2013,https://openalex.org/W2132580320,kimi-k2,context,topic_like,,
Radjenovic_2013,https://openalex.org/W2132580320,kimi-k2,population,population_like,,
Radjenovic_2013,https://openalex.org/W2132580320,kimi-k2,study_design,study_design,,
Radjenovic_2013,https://openalex.org/W2132580320,llama4-maverick,concept,topic_like,,
Radjenovic_2013,https://openalex.org/W2132580320,llama4-maverick,context,topic_like,,
Radjenovic_2013,https://openalex.org/W2132580320,llama4-maverick,population,population_like,,
Radjenovic_2013,https://openalex.org/W2132580320,llama4-maverick,study_design,study_design,,
Radjenovic_2013,https://openalex.org/W2163865887,deepseek-v3,concept,topic_like,False,"The abstract discusses 'dynamically changing network load', 'call-blocking probabilities', and 'performance'. There is no mention of software metrics, code metrics, complexity metrics, defect predicti"
Radjenovic_2013,https://openalex.org/W2163865887,deepseek-v3,context,topic_like,False,"The context is 'multiparty real-time communication', 'distributed real-time systems', and 'communication networks'. It is about network resource management and protocol design, not about software deve"
Radjenovic_2013,https://openalex.org/W2163865887,deepseek-v3,population,population_like,False,"The article describes 'distributed real-time systems or communication networks', 'resource allocation subsystems', and 'Tenet Scheme 2 protocols'. It focuses on network protocols and communication sys"
Radjenovic_2013,https://openalex.org/W2163865887,deepseek-v3,study_design,study_design,,
Radjenovic_2013,https://openalex.org/W2163865887,qwen3,concept,topic_like,,
Radjenovic_2013,https://openalex.org/W2163865887,qwen3,context,topic_like,,
Radjenovic_2013,https://openalex.org/W2163865887,qwen3,population,population_like,,
Radjenovic_2013,https://openalex.org/W2163865887,qwen3,study_design,study_design,,
Radjenovic_2013,https://openalex.org/W2163865887,kimi-k2,concept,topic_like,,
Radjenovic_2013,https://openalex.org/W2163865887,kimi-k2,context,topic_like,,
Radjenovic_2013,https://openalex.org/W2163865887,kimi-k2,population,population_like,,
Radjenovic_2013,https://openalex.org/W2163865887,kimi-k2,study_design,study_design,,
Radjenovic_2013,https://openalex.org/W2163865887,llama4-maverick,concept,topic_like,,
Radjenovic_2013,https://openalex.org/W2163865887,llama4-maverick,context,topic_like,,
Radjenovic_2013,https://openalex.org/W2163865887,llama4-maverick,population,population_like,,
Radjenovic_2013,https://openalex.org/W2163865887,llama4-maverick,study_design,study_design,,
Radjenovic_2013,https://openalex.org/W2116090450,deepseek-v3,concept,topic_like,-1,"The article discusses measurements of clock offsets and frequency. It does not mention software metrics, code metrics, complexity metrics, defect prediction metrics, or any other fault prediction metr"
